1991,Buick,Century,Limited 4-Cyl 2.5 (R) (GAS),5W-30
1991,Buick,Century,Limited 4-Cyl 2.5 (R) (GAS),0W-30
1991,Buick,Century,Limited 4-Cyl 2.5 (R) (GAS), Mobil 1™ Annual Protection 5W-30 
1991,Buick,Century,Limited 4-Cyl 2.5 (R) (GAS), Mobil 1™ Extended Performance 5W-30 
1991,Buick,Century,Limited 4-Cyl 2.5 (R) (GAS), Mobil 1™ Truck & SUV 5W-30 
1991,Buick,Century,Limited 4-Cyl 2.5 (R) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
1991,Buick,Century,Limited 4-Cyl 2.5 (R) (GAS), Mobil 1™ 5W-30 
1991,Buick,Century,Limited 4-Cyl 2.5 (R) (GAS), Mobil 1™ Extended Performance High Mileage 5W-30 
1991,Buick,Century,Limited 4-Cyl 2.5 (R) (GAS), Mobil 1™ High Mileage 5W-30 
1991,Buick,Century,Limited 6-Cyl 3.3 (N) (GAS),5W-30
1991,Buick,Century,Limited 6-Cyl 3.3 (N) (GAS),0W-30
1991,Buick,Century,Limited 6-Cyl 3.3 (N) (GAS), Mobil 1™ Annual Protection 5W-30 
1991,Buick,Century,Limited 6-Cyl 3.3 (N) (GAS), Mobil 1™ Extended Performance 5W-30 
1991,Buick,Century,Limited 6-Cyl 3.3 (N) (GAS), Mobil 1™ Truck & SUV 5W-30 
1991,Buick,Century,Limited 6-Cyl 3.3 (N) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
1991,Buick,Century,Limited 6-Cyl 3.3 (N) (GAS), Mobil 1™ 5W-30 
1991,Buick,Century,Limited 6-Cyl 3.3 (N) (GAS), Mobil 1™ Extended Performance High Mileage 5W-30 
1991,Buick,Century,Limited 6-Cyl 3.3 (N) (GAS), Mobil 1™ High Mileage 5W-30 
1991,Buick,Century,Special 4-Cyl 2.5 (R) (GAS),5W-30
1991,Buick,Century,Special 4-Cyl 2.5 (R) (GAS),0W-30
1991,Buick,Century,Special 4-Cyl 2.5 (R) (GAS), Mobil 1™ Annual Protection 5W-30 
1991,Buick,Century,Special 4-Cyl 2.5 (R) (GAS), Mobil 1™ Extended Performance 5W-30 
1991,Buick,Century,Special 4-Cyl 2.5 (R) (GAS), Mobil 1™ Truck & SUV 5W-30 
1991,Buick,Century,Special 4-Cyl 2.5 (R) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
1991,Buick,Century,Special 4-Cyl 2.5 (R) (GAS), Mobil 1™ 5W-30 
1991,Buick,Century,Special 4-Cyl 2.5 (R) (GAS), Mobil 1™ Extended Performance High Mileage 5W-30 
1991,Buick,Century,Special 4-Cyl 2.5 (R) (GAS), Mobil 1™ High Mileage 5W-30 
1991,Buick,Century,Special 6-Cyl 3.3 (N) (GAS),5W-30
1991,Buick,Century,Special 6-Cyl 3.3 (N) (GAS),0W-30
1991,Buick,Century,Special 6-Cyl 3.3 (N) (GAS), Mobil 1™ Annual Protection 5W-30 
1991,Buick,Century,Special 6-Cyl 3.3 (N) (GAS), Mobil 1™ Extended Performance 5W-30 
1991,Buick,Century,Special 6-Cyl 3.3 (N) (GAS), Mobil 1™ Truck & SUV 5W-30 
1991,Buick,Century,Special 6-Cyl 3.3 (N) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
1991,Buick,Century,Special 6-Cyl 3.3 (N) (GAS), Mobil 1™ 5W-30 
1991,Buick,Century,Special 6-Cyl 3.3 (N) (GAS), Mobil 1™ Extended Performance High Mileage 5W-30 
1991,Buick,Century,Special 6-Cyl 3.3 (N) (GAS), Mobil 1™ High Mileage 5W-30 
1991,Buick,LeSabre,Base 6-Cyl 3.8 (C) (GAS),10W-30
1991,Buick,LeSabre,Base 6-Cyl 3.8 (C) (GAS),0W-30
1991,Buick,LeSabre,Base 6-Cyl 3.8 (C) (GAS), Mobil 1™ Extended Performance 10W-30 
1991,Buick,LeSabre,Base 6-Cyl 3.8 (C) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
1991,Buick,LeSabre,Base 6-Cyl 3.8 (C) (GAS), Mobil 1™ 10W-30 
1991,Buick,LeSabre,Base 6-Cyl 3.8 (C) (GAS), Mobil 1™ High Mileage 10W-30 
1991,Buick,LeSabre,Base 6-Cyl 3.8 (C) (GAS), Mobil Super™ Synthetic 10W-30 
1991,Buick,LeSabre,Base 6-Cyl 3.8 (C) (GAS), Mobil Super™ 10W-30 
1991,Buick,LeSabre,Base 6-Cyl 3.8 (C) (GAS), Mobil Super™ High Mileage 10W-30 
1991,Buick,LeSabre,Custom 6-Cyl 3.8 (C) (GAS),10W-30
1991,Buick,LeSabre,Custom 6-Cyl 3.8 (C) (GAS),0W-30
1991,Buick,LeSabre,Custom 6-Cyl 3.8 (C) (GAS), Mobil 1™ Extended Performance 10W-30 
1991,Buick,LeSabre,Custom 6-Cyl 3.8 (C) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
1991,Buick,LeSabre,Custom 6-Cyl 3.8 (C) (GAS), Mobil 1™ 10W-30 
1991,Buick,LeSabre,Custom 6-Cyl 3.8 (C) (GAS), Mobil 1™ High Mileage 10W-30 
1991,Buick,LeSabre,Custom 6-Cyl 3.8 (C) (GAS), Mobil Super™ Synthetic 10W-30 
1991,Buick,LeSabre,Custom 6-Cyl 3.8 (C) (GAS), Mobil Super™ 10W-30 
1991,Buick,LeSabre,Custom 6-Cyl 3.8 (C) (GAS), Mobil Super™ High Mileage 10W-30 
1991,Buick,LeSabre,Limited 6-Cyl 3.8 (C) (GAS),10W-30
1991,Buick,LeSabre,Limited 6-Cyl 3.8 (C) (GAS),0W-30
1991,Buick,LeSabre,Limited 6-Cyl 3.8 (C) (GAS), Mobil 1™ Extended Performance 10W-30 
1991,Buick,LeSabre,Limited 6-Cyl 3.8 (C) (GAS), Mobil 1™ 0W-30 Advanced Fuel Economy 
1991,Buick,LeSabre,Limited 6-Cyl 3.8 (C) (GAS), Mobil 1™ 10W-30 
1991,Buick,LeSabre,Limited 6-Cyl 3.8 (C) (GAS), Mobil 1™ High Mileage 10W-30 
1991,Buick,LeSabre,Limited 6-Cyl 3.8 (C) (GAS), Mobil Super™ Synthetic 10W-30 
1991,Buick,LeSabre,Limited 6-Cyl 3.8 (C) (GAS), Mobil Super™ 10W-30 
1991,Buick,LeSabre,Limited 6-Cyl 3.8 (C) (GAS), Mobil Super™ High Mileage 10W-30 
